,title,originallink,link,description,pubDate
54,"우아한형제들, '우아한 사장님 살핌기금' 4차년도 사업 개시",http://www.joseilbo.com/news/news_read.php?uid=540323&class=17&grp=,https://n.news.naver.com/mnews/article/123/0002356307?sid=101,"직접 야간 배달을 수행하다 큰 <b>교통사고</b>를 당한 업주 A씨, 카페를 운영하던 중 암을 발견해 도움이 필요했던 업주 B씨, 조리 중 실수로 큰 화상을 입어 화상 전문 치료가 필요했던 업주 C씨 등 전국 각지의 어려운... ","Fri, 04 Apr 2025 10:20:00 +0900"
55,"넷플릭스, '대환장 기안장'·'악연'·'데빌 메이 크라이' 등 신작 공개",http://www.g-enews.com/ko-kr/news/article/news_all/202504040913198500b8d776efa_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202504040913198500b8d776efa_1/article.html,"5억 원 보험증서를 확인한 후 아버지 살해를 사주하는 '사채남', 그와 공모하는 '길룡', <b>교통사고</b>를 은폐하려는 '안경남'과 그의 연인 '유정', 사고를 목격한 뒤 거래를 제안하는 '목격남', 그리고 과거의 트라우마를 다시... ","Fri, 04 Apr 2025 10:16:00 +0900"
56,"충주시, 어린이 <b>교통</b>안전 체험장 본격 운영…체험 중심 교육 확대",https://www.mhns.co.kr/news/articleView.html?idxno=713313,https://www.mhns.co.kr/news/articleView.html?idxno=713313,"충주시가 어린이들의 <b>교통사고</b> 예방과 교통안전 의식 함양을 위해 '2025년도 어린이 교통안전체험장' 운영을 시작했다. 체험장은 11월 30일까지 운영되며, 4세부터 9세까지의 유아 및 어린이를 대상으로 오전과 오후 하루... ","Fri, 04 Apr 2025 10:16:00 +0900"
57,[희로애락 119] #27 긴급제동장치가 아니라 긴급제동 ‘보조’장치,http://fpn119.co.kr/232439,http://fpn119.co.kr/232439,아직 완벽할 수 없는 보조적 장치지만 지나칠 정도로 완벽하게 믿은 나머지 웃지 못할 <b>교통사고</b>가 발생했다. “구급 출동! 광산 나들목 톨게이트에서 차대 차 <b>교통사고</b>입니다. 추돌사고!” 당시 구급대원으로 현장을... ,"Fri, 04 Apr 2025 10:14:00 +0900"
58,"안병구 밀양시장, 산불 복구 현장 등 주요 사업장·민생현장 방문",https://www.kukinews.com/article/view/kuk202504040047,https://www.kukinews.com/article/view/kuk202504040047,‘어르신 운전중’표지 배부는 고령화 사회가 지속되면서 고령 운전자에 의한 <b>교통사고</b> 발생률이 증가하고 있어 고령 운전자 차량 식별 표지를 부착함으로써 안전 교통문화를 조성하기 위해 도입됐다. 차량을 소유하고... ,"Fri, 04 Apr 2025 10:12:00 +0900"
59,"신데렐라게임 박창훈과 한그루, 부모 죽음 두고 정면 충돌",https://www.job-post.co.kr/news/articleView.html?idxno=139758,https://www.job-post.co.kr/news/articleView.html?idxno=139758,사진='신데렐라 게임' 방송화면 캡쳐 지은과 지창은 기사를 통해 부모를 <b>교통사고</b>로 죽게 만든 배후가 신여진(나영희 분)이라는 사실을 알게 됐다. 이들은 신여진의 손자 이은총(김건우 분)을 데리고 돌아온 구하나(한그루... ,"Fri, 04 Apr 2025 09:56:00 +0900"
60,"신데렐라게임 박창훈과 한그루, 부모 죽음 두고 정면 충돌",https://www.job-post.co.kr/news/articleView.html?idxno=139758,https://www.job-post.co.kr/news/articleView.html?idxno=139758,사진='신데렐라 게임' 방송화면 캡쳐 지은과 지창은 기사를 통해 부모를 <b>교통사고</b>로 죽게 만든 배후가 신여진(나영희 분)이라는 사실을 알게 됐다. 이들은 신여진의 손자 이은총(김건우 분)을 데리고 돌아온 구하나(한그루... ,"Fri, 04 Apr 2025 09:56:00 +0900"
61,"박승준 김제경찰서장, 노인대학서 특강…&quot;고령자 <b>교통사고</b> 예방&quot;",https://www.pressian.com/pages/articles/2025040409260587545?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002381744?sid=102,전북자치도 박승준 김제경찰서장이 4일 사단법인 대한노인회 김제시지회를 찾아 170여명의 노인들을 대상으로 고령자들의 <b>교통사고</b> 예방을 위한 교통안전에 대한 특강을 실시했다. 이날 교육은 최근 증가하고 있는 고령... ,"Fri, 04 Apr 2025 09:52:00 +0900"
62,안재현 인생 바꾼 <b>교통사고</b>…&quot;폐 터지고 갈비뼈 골절&quot; [소셜in],http://enews.imbc.com/News/RetrieveNewsInfo/455815,https://m.entertain.naver.com/article/408/0000260595,배우 안재현이 과거 <b>교통사고</b>를 당했다고 고백했다. 최근 이국주의 유튜브 채널에는 안재현과 곽범이 게스트로 출연해 함께 식사를 하며 이야기를 나눴다. 이날 안재현은 '전공이 모델이었냐'는 질문에 &quot;부자 아빠를... ,"Fri, 04 Apr 2025 09:48:00 +0900"
63,"영등포구, 생활안전 보험 보장 확대",https://www.pinpointnews.co.kr/news/articleView.html?idxno=333971,https://www.pinpointnews.co.kr/news/articleView.html?idxno=333971,"올해부터는 12세 이하 어린이가 보행 중 <b>교통사고</b>로 부상을 입었을 경우 치료비를 새롭게 보장한다. 사고 장소와 관계없이 자동차 사고 부상등급표(1~14급)에 따라 최대 50만 원까지 지원받을 수 있으며, 4주 이상의 치료가... ","Fri, 04 Apr 2025 09:44:00 +0900"
64,"아산시, 어린이 안전<b>사고</b> 예방 위한 ‘등굣길 안전 캠페인’ 펼쳐",http://www.shinailbo.co.kr/news/articleView.html?idxno=2032160,http://www.shinailbo.co.kr/news/articleView.html?idxno=2032160,"충남 아산시가 지난 3일 탕정면 갈산초등학교 일원에서 봄철 산불 예방 및 어린이 <b>교통사고</b> 예방 등과 관련해 합동 캠페인을 실시했다. 이날 캠페인에는 아산시 안전총괄과, 교통행정과를 비롯해 충남도청, 아산경찰서... ","Fri, 04 Apr 2025 09:44:00 +0900"
65,차량통제 없는 위험한 벚꽃터널과 30cm 공간에 갇힌 상춘객,http://www.yangsanilbo.com/news/articleView.html?idxno=115545,http://www.yangsanilbo.com/news/articleView.html?idxno=115545,"30cm 밖에 되지 않는 좁은 공간에서 <b>교통사고</b> 위험을 안은 채. 차량통제가 없는 벚꽃터널에서 상춘객들의 활동 범위는 도로 양측에 그어진 흰색 실선 안쪽으로 제한됐다. 그 안쪽의 폭은 황산공원 측면 30cm, 물금역 측면은... ","Fri, 04 Apr 2025 09:40:00 +0900"
66,"<b>사고</b>에도 안심! 영등포구, 구민 생활안전 보험 보장 확대",https://weekly.cnbnews.com/news/article.html?no=173542,https://weekly.cnbnews.com/news/article.html?no=173542,"올해는 12세 이하 어린이의 보행 중 <b>교통사고</b>로 인한 부상치료비를 새롭게 보장한다. 어린이의 경우 스쿨존뿐만 아니라 장소에 관계없이 부상을 입었다면, 자동차 사고 부상등급표(1~14급)에 따라 50만 원 한도 내에서... ","Fri, 04 Apr 2025 09:38:00 +0900"
67,4월 4일 오늘의 안전 상황,http://fpn119.co.kr/232419,http://fpn119.co.kr/232419,"1명, 2개동 부분소 등 ◇ 구조/구급 ▲ (<b>교통사고</b>) 전남 여수시『○○터널 인근』 - 11:39~13:43, 관광버스 포함 7중 추돌, 부상 7명, 응급처치 및 병원이송 4월 4일 06:00 기준 자료 : 행정안전부, 소방청 소방방재신문","Fri, 04 Apr 2025 09:36:00 +0900"
68,"울릉군, 2025년 사업용 자동차 운수종사자 보수교육 실시",http://www.shinailbo.co.kr/news/articleView.html?idxno=2032113,http://www.shinailbo.co.kr/news/articleView.html?idxno=2032113,"<b>교통사고</b> 사례분석과 해설, 안전운행방법 및 교통법률, 안전운행을 위한 운전자의 응급처치 등 안전문화 정착을 위한 교육이 마련되었으며 교육대상자 조회는 경상북도교통문화연수원 홈페이지에서 가능하다. 무사고... ","Fri, 04 Apr 2025 09:22:00 +0900"
69,봄꽃 개화…경부선·서해안선 등 혼잡[주말·휴일고속도로],https://www.newsis.com/view/NISX20250404_0003126339,https://n.news.naver.com/mnews/article/003/0013163416?sid=101,"4월은 밤 운전 <b>교통사고</b> 빈도가 증가하는 시기로, 운전시야 확보가 어려운 야간시간대의 전방주시에 신경 써야 한다. 평균기온이 상승해 긴장이 풀린 탓에 졸음운전 위험이 높아지는 만큼 차량 환기와 휴식이... ","Fri, 04 Apr 2025 09:19:00 +0900"
70,&quot;지그재그 곡예 질주&quot; 제주 민폐 '킥라니' 분노.. 발차기 시늉도 [영상],https://www.jibs.co.kr/news/articles/articlesDetail/45969?feed=na,https://n.news.naver.com/mnews/article/661/0000053047?sid=102,"이동장치 사고가 발생해 1명이 숨지고 80명이 다쳤습니다. 연도별로는 지난 2020년 7건에서 2021년 31건, 2022년 40건으로 매해 늘고 있습니다. 전동 킥보드는 일반 <b>교통사고</b>보다 치사율이 4배 이상 높은 것으로 알려졌습니다.","Fri, 04 Apr 2025 09:15:00 +0900"
71,"현대모비스, 자기 주도 사회공헌 활동 ‘지역사회 행복 전파 도우미’ ...",https://www.inthenews.co.kr/news/article.html?no=70975,https://www.inthenews.co.kr/news/article.html?no=70975,"지난해 현대모비스는 임직원의 자발적 기부로, <b>교통사고</b>로 인한 부모의 사망이나 중증후유장애로 생활이 어려운 가정을 후원하는 프로그램도 운영하고 있습니다. 지난해 현대모비스는 <b>교통사고</b> 피해 가정 학생 40명을... ","Fri, 04 Apr 2025 09:10:00 +0900"
72,"영등포구, 구민 생활안전 보험 보장 확대",http://www.m-i.kr/news/articleView.html?idxno=1224920,http://www.m-i.kr/news/articleView.html?idxno=1224920,"올해는 12세 이하 어린이의 보행 중 <b>교통사고</b>로 인한 부상치료비를 새롭게 보장한다. 어린이의 경우 스쿨존뿐만 아니라 장소에 관계없이 부상을 입었다면, 자동차 사고 부상등급표(1~14급)에 따라 50만 원 한도 내에서... ","Fri, 04 Apr 2025 09:08:00 +0900"
73,젖산이 근육통 원인? 운동 에너지원으로 재사용!,http://www.hapt.co.kr/news/articleView.html?idxno=164844,http://www.hapt.co.kr/news/articleView.html?idxno=164844,"심장, 뇌, 골격근 등에서 주로 발견되며, <b>교통사고</b>, 폭력 등 심한 외부의 물리적 충격을 입거나 근육이 심하게 손상되거나 세균, 바이러스에 오염돼 염증이 생기는 경우 이 효소의 수치가 올라간다. 심근경색... ","Fri, 04 Apr 2025 09:08:00 +0900"
74,"[칼럼] 음주운전<b>사고</b>, 초범도 아니고 피해자도 존재한다면",https://www.mhns.co.kr/news/articleView.html?idxno=713286,https://www.mhns.co.kr/news/articleView.html?idxno=713286,"즉, <b>교통사고</b>가 발생하지 않은 단순 음주운전이라 하더라도 혈중알코올농도가 높을수록 가중된 처벌을 받게 된다. 처벌 수위를 살펴보면 다음과 같다. 혈중알코올농도가 0.03% 이상 0.08% 미만일 경우 1년 이하의 징역이나... ","Fri, 04 Apr 2025 09:06:00 +0900"
75,"새울원자력본부, 스마트 LED 안전봉 지원…<b>교통사고</b> 예방 '앞장'",http://www.e-platform.net/news/articleView.html?idxno=92463,http://www.e-platform.net/news/articleView.html?idxno=92463,"새울원자력본부는 <b>교통사고</b> 예방을 위한 스마트 LED 안전봉 설치를 지원했다. 한국수력원자력(주) 새울원자력본부(본부장 소유섭)는 울주군 온양읍 3개 마을(동상리, 솔밭리, 발리)에 안전한 교통환경 조성을 위한 스마트... ","Fri, 04 Apr 2025 08:58:00 +0900"
76,이번주 넷플릭스 뭐 보지? / &lt;악연&gt; &lt;심장이 뛰는&gt; 등,http://topclass.chosun.com/news/articleView.html?idxno=34429,http://topclass.chosun.com/news/articleView.html?idxno=34429,"5억원의 보험증서를 확인한 후 아버지를 죽여 달라고 사주하는 '사채남', 그와 함께 살해 계획을 세우는 '길룡', <b>교통사고</b>를 낸 뒤 이를 은폐하려는 '안경남'과 그의 여자친구 '유정', 그 사고를 목격하고 안경남과 거래를... ","Fri, 04 Apr 2025 08:38:00 +0900"
77,20여차례 <b>교통사고</b> 내 보험금 1400만원 챙긴 30대… 법원 '무죄',https://www.moneys.co.kr/article/2025040408192738979,https://n.news.naver.com/mnews/article/417/0001068548?sid=102,10년간 20여차례 <b>교통사고</b>를 내 1400여만원의 보험금을 편취한 혐의로 재판에 넘겨진 30대 남성이 무죄를 선고받았다. 전주지방법원 형사5단독은 보험사기특별법위반 등 혐의로 기소된 A씨(34)에게 지난달 19일 무죄를... ,"Fri, 04 Apr 2025 08:34:00 +0900"
78,"안재현 “20살 때 <b>교통사고</b>, 갈비뼈 2개 나가고 폐 터져”",https://www.mk.co.kr/article/11282310,https://m.entertain.naver.com/article/009/0005470665,"배우 안재현이 과거 <b>교통사고</b>를 당했던 안타까운 일화를 전했다. 개그우먼 이국주는 최근 자신이 유튜브 채널에 “안재현의 살 잘 안찌는 꿀팁!…그냥 찔게 l 향라가지, 마라당면, 경장육슬, 미네랄 다이어트”라는 제목의... ","Fri, 04 Apr 2025 08:25:00 +0900"
79,‘주간 넷플릭스’ 4월 첫째 주 신작은? ‘악연’→‘대환장 기안장’,http://www.celuvmedia.com/article.php?aid=1743721806497599006,http://www.celuvmedia.com/article.php?aid=1743721806497599006,"5억 원의 보험증서를 확인한 후 아버지를 죽여달라고 사주하는 사채남, 그와 함께 살해 계획을 세우는 길룡, <b>교통사고</b>를 낸 뒤 이를 은폐하려는 안경남과 그의 여자친구 유정, 그 사고를 목격하고 안경남과 거래를 하는... ","Fri, 04 Apr 2025 08:12:00 +0900"
80,"“유방암, 자책·좌절보다는 의료진과 함께 치료 완수를” [건강한겨레...",https://www.hani.co.kr/arti/hanihealth/medical/1190603.html,https://n.news.naver.com/mnews/article/028/0002739165?sid=103,"“많은 환자분이 자책하거나 주변에서 겪은 심리적 고통을 원망하기도 하지만, 유방암은 여러 가지 환경이 조합돼 발생하는 <b>교통사고</b>와 같습니다. 유방암의 90%는 원인을 알 수 없는 이유 때문이고, 나머지 10% 역시 나는 큰... ","Fri, 04 Apr 2025 08:02:00 +0900"
81,"그날 이후, 살아 남은 자들…타인의 고통에 응답할 때[책볼래]",https://www.nocutnews.co.kr/news/6319343?utm_source=naver&utm_medium=article&utm_campaign=20250404080104,https://n.news.naver.com/mnews/article/079/0004009977?sid=103,"<b>교통사고</b>로 뇌사 상태가 된 열아홉 소년 시몽 랭브르이 심장이 이식 수술을 거쳐 다른 이의 삶을 연장한다는 이 소설은, 생명과 죽음 사이의 경계에서 결단해야 하는 인물들의 감정과 윤리를 섬세하게 포착한다.... ","Fri, 04 Apr 2025 08:02:00 +0900"
82,"“갈비뼈 2개 나가고 폐 터졌다”…병원서 6개월, 안재현에 무슨일이",https://www.mk.co.kr/article/11282296,https://n.news.naver.com/mnews/article/009/0005470654?sid=103,"배우 안재현이 과거 <b>교통사고</b>를 당했던 일화를 전했다. 방송인 이국주는 최근 자신이 유튜브 채널에 “안재현의 살 잘 안찌는 꿀팁!…그냥 찔게 l 향라가지, 마라당면, 경장육슬, 미네랄 다이어트”라는 제목의 영상을... ","Fri, 04 Apr 2025 07:59:00 +0900"
83,"인천시, 민생·안전·혁신 등 전방위 ‘정책 선도 도시’ 부상",http://www.metroseoul.co.kr/article/20250404500003,http://www.metroseoul.co.kr/article/20250404500003,<b>교통사고</b> 건수와 사망자 수 감소를 통해 '지역교통안전시행계획 평가'에서도 1위에 올랐다. 감염병 대응과 재난관리 능력도 탁월했다. 인천시는 전국 지방자치단체 감염병 관리 업무평가에서 1위에 올라 대통령상을... ,"Fri, 04 Apr 2025 07:44:00 +0900"
84,"원주시, 관내 노인보호구역 개선사업 추진",https://www.sportsseoul.com/news/read/1506171?ref=naver,https://n.news.naver.com/mnews/article/468/0001137425?sid=102,"개선사업이 완료되면 노인보호구역 내 <b>교통사고</b>를 예방하고 보행자의 이동편의를 높이는 데 기여할 것으로 기대된다. 원강수 원주시장은 “관내 노인보호구역에 안전한 보행환경을 조성해, 더욱 안전한 원주시를 만들어... ","Fri, 04 Apr 2025 07:20:00 +0900"
85,"안양시, 2024년도 재난관리 실태 공시",https://www.newscj.com/news/articleView.html?idxno=3253862,https://www.newscj.com/news/articleView.html?idxno=3253862,"시는 행정안전부가 지난해 12월 발표한 '2024 지역안전지수'에서 <b>교통사고</b>·생활안전·자살 등 3개 분야에서 1등급, 화재 분야 2등급, 범죄·감염병 분야 3등급으로 '양호지역'으로 평가를 받은 바 있다. 시는 지난해... ","Fri, 04 Apr 2025 07:10:00 +0900"
86,"양천구, 어린이보호구역 <b>교통</b>안전표지 185개 태양광 LED로 교체",http://www.seouland.com/arti/society/society_general/20634.html,https://n.news.naver.com/mnews/article/028/0002739154?sid=102,서울 양천구(구청장 이기재)가 어린이보호구역 내 <b>교통사고</b> 예방을 위해 기존 반사형 교통안전표지를 태양광 LED 표지판으로 교체했다. 구는 지난해 10월부터 어린이보호구역 63곳의 교차로와 우회전 차로 등 <b>교통사고</b>... ,"Fri, 04 Apr 2025 06:58:00 +0900"
87,"[이번주 뭐보지] 넷플릭스, 악연·대환장 기안장 등 신작 공개",https://www.newscj.com/news/articleView.html?idxno=3253766,https://www.newscj.com/news/articleView.html?idxno=3253766,"5억원의 보험증서를 확인한 후 아버지를 죽여달라고 사주하는 '사채남', 그와 함께 살해 계획을 세우는 '길룡', <b>교통사고</b>를 낸 뒤 이를 은폐하려는 '안경남'과 그의 여자친구 '유정', 그 사고를 목격하고 안경남과 거래를... ","Fri, 04 Apr 2025 06:02:00 +0900"
88,"안양시, 2024년도 재난관리 실태 공시",http://www.metroseoul.co.kr/article/20250403500817,http://www.metroseoul.co.kr/article/20250403500817,"시는 행정안전부가 지난해 12월 발표한 '2024 지역안전지수'에서 <b>교통사고</b>·생활안전·자살 등 3개 분야에서 1등급, 화재 분야 2등급, 범죄·감염병 분야 3등급으로 '양호지역'으로 평가를 받은 바 있다. 시는 지난해... ","Fri, 04 Apr 2025 05:56:00 +0900"
89,"충주시, 어린이 <b>교통</b>안전체험장 체험교육 운영 시작",https://www.gukjenews.com/news/articleView.html?idxno=3241443,https://www.gukjenews.com/news/articleView.html?idxno=3241443,주요 교육 내용은 어린이 <b>교통사고</b> 예방을 위한 횡단보도를 바르게 건너는 방법을 비롯해 미니카를 직접 주행하며 정지선 지키기 등 체험 중심의 <b>교통사고</b> 예방법을 중점적으로 다루고 있다. 어린이 교통안전체험장... ,"Fri, 04 Apr 2025 05:54:00 +0900"
90,세계적 영화감독이 ‘기생충’ 지적하며 쓴 소설의 진실 [.txt],https://www.hani.co.kr/arti/culture/book/1190584.html,https://n.news.naver.com/mnews/article/028/0002739136?sid=103,몇달 전 루이스는 부모와 <b>교통사고</b>로 죽었다. 되레 자신을 모욕한다고 ‘매춘부’를 모욕하던 신부가 소설 속 생생한 진실 앞에 결국 무릎 꿇을 수밖에 없을 때의 돌연한 결말이 어쩌면 삶의 진실이랄까. 죽지 않았던... ,"Fri, 04 Apr 2025 05:02:00 +0900"
91,[ESG기획]&quot;스타트업과 보험업 미래 그린다&quot; 청년사업가와 손잡는 손보사,https://www.moneys.co.kr/article/2025040209515640444,https://n.news.naver.com/mnews/article/417/0001068509?sid=101,실제 삼성화재는 2023년 최우수로 선정한 에이아이매틱스와 <b>교통사고</b> 데이터를 분석해 운전자 주행경로상의 <b>교통사고</b> 발생 위험을 예측하는 알고리즘을 개발했다. 2024년 11월 기준으로 삼성금융 오픈 컬래버레이션... ,"Fri, 04 Apr 2025 04:33:00 +0900"
92,욕망이 한도 초과할 때 얽히고설키는 … 범죄 스릴러 6부작 '악연' [카카...,https://www.econovill.com/news/articleView.html?idxno=688157,https://www.econovill.com/news/articleView.html?idxno=688157,"한밤중, 자전거를 타고 가던 '목격남'(박해수)은 뜻밖의 <b>교통사고</b>를 목격한다. 신고할지 고민하던 그는 사고를 낸 '안경남'(이광수)에게 이를 덮어주는 대가로 3천만 원을 요구한다. 하지만 돈을 받는 순간, 그는 악연의... ","Fri, 04 Apr 2025 04:00:00 +0900"
93,"인천시, 행정 등 전 분야 성과 인정받아 '전국 최고도시' 입증",https://www.cstimes.com/news/articleView.html?idxno=640586,https://www.cstimes.com/news/articleView.html?idxno=640586,또 '2024년 지역교통안전시행계획 추진실적 평가'에서도 △<b>교통사고</b> 발생 건수 최저 수준 기록(인구 10만 명당 258.42명으로 전국 최저) △<b>교통사고</b> 사망자 수 감소(인구 10만 명당 2022년 3.2명에서 2023년 2.8명) 등... ,"Fri, 04 Apr 2025 03:14:00 +0900"
94,인천 <b>교통사고</b> 사상자 작년보다 10% 줄어,https://www.donga.com/news/Society/article/all/20250404/131344859/2,https://n.news.naver.com/mnews/article/020/0003625954?sid=102,인천 지역에서 발생하는 <b>교통사고</b>에 따른 사상자가 감소하고 있는 것으로 나타났다. 3일 인천경찰청에 따르면 지난해 6월 25일부터 지난달까지 <b>교통사고</b> 통계를 분석한 결과 사망자와 중상자가 모두 지난해 같은... ,"Fri, 04 Apr 2025 03:05:00 +0900"
95,인천 혁신정책 통했다… “3년 연속 최우수”,https://www.donga.com/news/Society/article/all/20250403/131344861/2,https://n.news.naver.com/mnews/article/020/0003625953?sid=102,"‘2024년 지역 교통안전 시행계획 추진 실적 평가’에서는 인구 10만 명당 <b>교통사고</b> 발생 건수(258.42건)가 전국 최저 수준이고, 사망자 수도 2022년 3.2명에서 2023년 2.8명으로 줄어드는 등 지속적인 교통안전 노력으로 특... ","Fri, 04 Apr 2025 03:05:00 +0900"
96,부산 도심에 정원 늘린다… 도시 숲 사업 확대 조성,https://www.kmib.co.kr/article/view.asp?arcid=1743668162&code=11131418&cp=nv,https://n.news.naver.com/mnews/article/005/0001767613?sid=102,"해운대구 신곡초등학교 인근 0.04㏊에 자연 장벽 역할을 하는 가로 숲을 만들어 보행로와 차도를 분리하고, 어린이들의 미세먼지 노출과 <b>교통사고</b> 위험을 줄인다. 버스 정류소 환경도 바뀐다. 지난해 송상현광장, 가야역... ","Fri, 04 Apr 2025 00:46:00 +0900"
97,"새울본부 스마트 LED안전봉 지원, 울주 온양읍 3개마을에 100개 설치",https://www.ksilbo.co.kr/news/articleView.html?idxno=1024177,https://www.ksilbo.co.kr/news/articleView.html?idxno=1024177,이번 지원 사업은 <b>교통사고</b> 위험이 높은 구간에 야간이나 악천후에도 시인성이 높은 스마트 LED 안전봉 설치를 통해 운전자와 보행자 모두의 안전을 확보하는 것을 목적으로 한다. 소유섭 한국수력원자력... ,"Fri, 04 Apr 2025 00:02:00 +0900"
98,"“폐 터지고 갈비뼈 골절” 안재현, 모델로 돈 많이 벌 줄 알았는데 “...",https://mydaily.co.kr/page/view/2025040315264933122,https://m.entertain.naver.com/article/117/0003929018,그런데 <b>교통사고</b>를 당해 병원에 6개월 누워 있었다. 택시 보조석 뒤에 앉았는데 측면 추돌 사고가 나서 갈비뼈 두 대가 나가고 기흉 폐 터지고 수액을 꽂고 살았다”고 말했다. 이어 “누워서 날 객관화하며 생각했다.... ,"Fri, 04 Apr 2025 00:02:00 +0900"
99,[여론마당]노인 보행자 <b>교통사고</b> 예방 시급,https://www.kwnews.co.kr/page/view/2025040319505347289,https://n.news.naver.com/mnews/article/087/0001108584?sid=102,"영월군에서 발생한 노인 보행자 <b>교통사고</b>는 지역사회에 큰 충격을 주었으며, 동시에 <b>교통사고</b> 예방에 대한 경각심을 일깨워주고 있다. 특히 영월군은 노인 인구 비율이 높아 노인 보행자 <b>교통사고</b> 예방을 위한 종합적인... ","Fri, 04 Apr 2025 00:02:00 +0900"
100,"“폐 터지고 갈비뼈 골절” 안재현, 모델로 돈 많이 벌 줄 알았는데 “...",https://mydaily.co.kr/page/view/2025040315264933122,https://m.entertain.naver.com/article/117/0003929018,그런데 <b>교통사고</b>를 당해 병원에 6개월 누워 있었다. 택시 보조석 뒤에 앉았는데 측면 추돌 사고가 나서 갈비뼈 두 대가 나가고 기흉 폐 터지고 수액을 꽂고 살았다”고 말했다. 이어 “누워서 날 객관화하며 생각했다.... ,"Fri, 04 Apr 2025 00:02:00 +0900"
101,봄철 졸음운전 예방…안전수칙 준수 당부,http://www.jeonmin.co.kr/news/articleView.html?idxno=415542,http://www.jeonmin.co.kr/news/articleView.html?idxno=415542,"일찍 봄이 찾아온 관계로 예전보다 운전자·나들이객이 늘어나며 졸음운전 등 <b>교통사고</b>의 위험성이 높아지고 있다. 문제는 날씨가 따뜻해지면서 운전자뿐만 아니라 동승자에게도 졸음이 찾아온다는 점이다. 특히, 오랜... ","Thu, 03 Apr 2025 23:48:00 +0900"
102,우연을 그대로 받아들이는 것이 주는 평안,https://www.kmib.co.kr/article/view.asp?arcid=1743578220&code=13150000&cp=nv,https://n.news.naver.com/mnews/article/005/0001767586?sid=103,"쌓였던 빚을 모두 청산하고 엄마와 좁은 방 한 칸을 마련했을 때, 공간을 최대한 활용하기 위해 주문한 이층 침대가 배달왔던 날 엄마는 <b>교통사고</b>로 세상을 떠났다. 다미는 그때 다짐 비슷한 걸 했다. ‘이 순간이 나의 다음... ","Thu, 03 Apr 2025 23:11:00 +0900"
103,환자도 없는데 사이렌 켜고 '난폭 질주'…70대 의식불명 만든 사설구급...,https://www.sedaily.com/NewsView/2GRDP9E1B6,https://n.news.naver.com/mnews/article/011/0004469867?sid=102,3일 MBN 보도에 따르면 서울 중랑경찰서는 20대 A씨를 <b>교통사고</b>처리특례법 위반 혐의로 전날 구속했다고 밝혔다. A씨는 지난달 8일 오전 11시께 서울 중랑구의 한 교차로에서 구급차를 몰던 중 직진하던... ,"Thu, 03 Apr 2025 23:01:00 +0900"
104,"전남자치경찰위, <b>교통사고</b> ZERO 목표... 스마트 기술로 ‘교통안전 레벨...",https://www.geconomy.co.kr/news/article.html?no=296853,https://www.geconomy.co.kr/news/article.html?no=296853,- 10개 시군 선정해 교통환경·안전 횡단보도 시설 개선 추진 지이코노미 김정훈 기자 | 전라남도자치경찰위원회가 <b>교통사고</b> 제로 목표를 향해 스마트 기술을 적극 도입하며 ‘교통안전 레벨업’에 나섰다. 이번 사업은... ,"Thu, 03 Apr 2025 22:58:00 +0900"
105,자전거 <b>사고</b> 예방 위한 <b>교통</b>안전활동 강화한다,https://www.pressian.com/pages/articles/2025040316173761553?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002381710?sid=102,이와 함께 자전거 운전자에게 반사스티커와 야광 스프레이를 배부하고 지자체와 협력해 자전거 <b>교통사고</b> 사례 및 안전수칙 전파 등 시민들이 자전거 사고에 대한 경감심을 높일 수 있는 홍보활동을 전개할 예정이다.... ,"Thu, 03 Apr 2025 22:27:00 +0900"
106,"강원의 캡틴, 나의 전사, 사랑하는 '김용섭'",https://www.beminor.com/news/articleView.html?idxno=27767,https://www.beminor.com/news/articleView.html?idxno=27767,"20대였던 용섭은 군 제대 후 오토바이 <b>교통사고</b>로 하반신이 마비됐다. 큰형과 작은형은 용섭을 안고 업고 다니며 치료에 전념했다. '신경치료 잘하는 데가 있다더라', '침 잘 놓는 명의가 있다더라' 하는 곳은 전부 다녔다.... ","Thu, 03 Apr 2025 22:26:00 +0900"
107,"김수현, 가세연 김세의 스토킹처벌법위반 추가 고소",https://idsn.co.kr/news/view/1065618090537780,https://idsn.co.kr/news/view/1065618090537780,"이가운데 김새론의 유족들은 &quot;김수현이 김새론과 미성년자이던 시기에 교제했다&quot;면서 김수현과 결별한 후 소속사에서 음주운전 <b>교통사고</b> 수습에 미흡했다는 취지의 주장을 했다. ▲(사진, 김수현 인스타그램) 또... ","Thu, 03 Apr 2025 22:04:00 +0900"
108,"인천 미추홀구, 어린이 <b>교통</b>안전 캠페인 진행",https://www.sentv.co.kr/article/view/sentv202504030270,https://www.sentv.co.kr/article/view/sentv202504030270,"서울경제티브이 김혜준 기자 인천 미추홀구가 어린이 <b>교통사고</b> 예방을 위한 교통안전 캠페인을 진행했습니다. 이번 캠페인은 3일 숭의초등학교 앞에서 열렸으며, 이영훈 미추홀구청장과 도성훈 인천시교육감... ","Thu, 03 Apr 2025 22:02:00 +0900"
