,title,originallink,link,description,pubDate
52,"김연경 우승 피날레 1승 남았다! ‘0-2→3-2’ 어우흥 무서운 뒷심, 정관...",http://www.osen.co.kr/article/G1112537020,https://m.sports.naver.com/volleyball/article/109/0005274582,“이전부터 (<b>허리</b>) 담 증세가 있었는데 길어져서 병원 진료했더니 근육 손상 소견이 있었다. 노란 선수가 플레이오프에서 잘 참고 뛰었는데 극심한 <b>통증</b>을 느껴서 챔프전 1차전에 못 나왔다”라며 “솔직히 많이... ,"Wed, 02 Apr 2025 21:29:00 +0900"
53,"서울대병원, 다중 자세 기반 인공지능 모델로 요추협착증 진단 성능 향...",http://www.lawissue.co.kr/view.php?ud=202504022058492171f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=202504022058492171f4ab64559d_12,"서울대병원 연구팀은 최근 다중 자세(중립, 굴곡, 신전)에서 촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능... 서울대병원에 따르면 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나... ","Wed, 02 Apr 2025 21:00:00 +0900"
54,"'38경기 3266분→혹사 불가피' 김민재, 부상 <b>통증</b>+감기+훈련 불참에도.....",https://www.interfootball.co.kr/news/articleView.html?idxno=654796,https://m.sports.naver.com/wfootball/article/413/0000194846,독일 '리가인사이더'도 &quot;짧은 훈련 기간을 갖는 동안 뮌헨은 일부 선수들이 부상과 <b>통증</b>에서 회복하도록... 지금은 <b>허리</b>에도 문제가 생겼다&quot;라고 밝혔다. 여기에 더해 팬들과 만나는 시간인 오픈 트레이닝에도 불참했다.... ,"Wed, 02 Apr 2025 20:45:00 +0900"
55,"'아킬레스 부상+<b>허리 통증</b>' 김민재, 휴식은 없다...독일 매체 &quot;모든 경기...",https://www.fourfourtwo.co.kr/news/articleView.html?idxno=70095,https://m.sports.naver.com/wfootball/article/411/0000061498,"아킬레스건 부상에 감기, 기침 그리고 <b>허리 통증</b>까지. 온몸이 다 성한 김민재가 훈련에 불참했다는 소식이다. 그러나 휴식은 없다. 김민재가 난조한 컨디션에도 쉬지 못하고 경기에 출전해야 하는 상황이다. 바이에른... ","Wed, 02 Apr 2025 20:17:00 +0900"
56,"'KIM, 미안했어'... 김민재 '혹사' 시킨 뮌헨, 이제야 화들짝 한 발 뺐다...",http://www.osen.co.kr/article/G1112536616,https://m.sports.naver.com/wfootball/article/109/0005274448,"그는 지난달 29일 장크트 파울리와의 분데스리가 27라운드 홈 경기에 아킬레스건과 <b>허리 통증</b>, 감기 증세를 안고도 풀타임을 소화했다. 무리한 출전이 누적되며 결국 몸 상태에 이상이 생긴 것으로 보인다. 현지에선... ","Wed, 02 Apr 2025 19:56:00 +0900"
57,"고희진 감독 &quot;리베로 노란 출전한다, 투혼 고마워&quot;…아본단자 감독 &quot;우...",https://www.xportsnews.com/article/1981259,https://m.sports.naver.com/volleyball/article/311/0001846457,노란은 <b>허리</b> 부상으로 1차전에 나서지 못했다. 대신 최효서와 아웃사이드 히터 박혜민이 리베로로 힘을... 플레이오프 때는 참고 뛰었는데 경기하다 보니 극심한 <b>통증</b>이 느껴져 챔프전 1차전엔 못 나왔던 것이다&quot;고... ,"Wed, 02 Apr 2025 19:17:00 +0900"
58,AI 이용해 X선만으로 요추협착증 진단…정확도 91%,https://kormedi.com/?p=2709645,https://n.news.naver.com/mnews/article/296/0000088237?sid=102,연구팀은 <b>허리</b> X선 사진 기반의 AI 요추협착증 진단 모델 개발에 성공했다고 2일 밝혔다. 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로 주로 노년층에서 발생하며 하반신 <b>통증</b> 무감각 근력 약화 등을... ,"Wed, 02 Apr 2025 19:08:00 +0900"
59,서울대병원 &quot;다중 자세 기반 AI 모델로 요추협착증 진단 성능 향상&quot;,https://mdtoday.co.kr/news/view/1065596055005692,https://mdtoday.co.kr/news/view/1065596055005692,"촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능 모델을 개발했다. 이 모델은 MRI를 사용하지 않고, X선... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 19:06:00 +0900"
60,"문보경 여전한 어깨 불편감, 갑자기 바뀐 LG 라인업…문정빈 OUT, 신민재...",https://www.xportsnews.com/article/1981261,https://m.sports.naver.com/kbaseball/article/311/0001846452,"문성주가 <b>허리통증</b>으로 이탈한 2번 자리를 잘 채워주며 타선에 활력을 불어넣고 있다. 이날 경기 전까지 2번타순에서 타율 0.400(10타수 4안타)을 기록 중이고, 안타 4개 중 3개를 2루타로 기록하며 달아오른 타격감을... ","Wed, 02 Apr 2025 19:00:00 +0900"
61,"“송찬의-신민재, 2번 번갈아 맡는다” 문성주 빈자리, 염갈량의 맞춤형...",https://www.sportsseoul.com/news/read/1505609?ref=naver,https://m.sports.naver.com/kbaseball/article/468/0001136866,<b>허리 통증</b>으로 말소된 문성주가 다음주 중 1군에 돌아올 예정이다. 잠실 | 최승섭기자 thunder@sportsseoul.com 문성주는 지난 3월 28일 NC전을 앞두고 허리 근육통을 호소하며 1군에서 말소됐다. 다음 주 복귀... ,"Wed, 02 Apr 2025 18:57:00 +0900"
62,"[웜업터뷰]&quot;8,9위 무슨 차이냐고 할 수 있겠지만...&quot;끝까지 선수들에 최...",,https://m.sports.naver.com/basketball/article/065/0000277658,직전 맞대결에서 3점슛 5개 포함 20점을 올렸던 허웅이 <b>허리 통증</b>으로 경기에 나서지 않는 것도 소노에게는 유리하다. KCC의 평균 리바운드 갯수는 리그 최하위인 30.8개다. 이 점을 공략하는 것도 소노에게는 필요하다.... ,"Wed, 02 Apr 2025 18:56:00 +0900"
63,챔프전 앞두고 침착한 흥국생명 감독…정관장 감독은 배수의 진,https://www.yna.co.kr/view/AKR20250402157500007?input=1195m,https://m.sports.naver.com/volleyball/article/001/0015306777,노란은 <b>허리 통증</b> 때문에 지난 1차전에 출전하지 못했다. 고 감독은 &quot;솔직히 노란 선수가 아프다. 그래도 진통제 투혼을 발휘하겠다고 하더라. 고참 선수가 투혼을 발휘하는 게 선수단 전체에 좋은 영향을 준다&quot;고... ,"Wed, 02 Apr 2025 18:47:00 +0900"
64,우즈 없는 마스터즈…'골프 황제' 돌아올까? &quot;잔인한 재활 될 것&quot;,https://www.golfdigest.co.kr/news/articleView.html?idxno=45356,https://m.sports.naver.com/golf/article/435/0000014819,"우즈는 지난 3월 &quot;훈련 도중 왼쪽 아킬레스건에 날카로운 <b>통증</b>을 느꼈고, 검사 결과 파열된 것으로 확인됐다. 오늘 최소 침습적 아킬레스건 복원 수술을 받았다&quot;고 밝혔다. 지난 2024년 <b>허리</b> 수술을 받은 우즈는 2023년에도... ","Wed, 02 Apr 2025 18:30:00 +0900"
65,결연한 정관장 고희진 감독 “2년 전 도로공사 리버스 스윕? 어려워…오...,https://www.mk.co.kr/article/11281048,https://m.sports.naver.com/volleyball/article/410/0001059373,노란은 <b>허리</b> 부상으로 인해 직전 경기 결장할 수밖에 없었다. 그러나 2차전 오늘은 경기에 나설 예정이다.... 이어 노란의 부상 상태에 대해 “이전부터 <b>통증</b>이 있었다. 기간이 길어지면서 병원 진료를 받아보니 근육... ,"Wed, 02 Apr 2025 18:28:00 +0900"
66,"&quot;근골격계 질환 예방&quot; 삼성전자, 생산 근무환경 개선",http://www.fnnews.com/news/202504021825534728,https://n.news.naver.com/mnews/article/014/0005330479?sid=101,"오랜 시간에 걸쳐 반복적인 작업을 지속해 손상이 누적되면 손가락, 손목, 어깨, 목, <b>허리</b> 등에 만성적인 <b>통증</b>이나 감각 이상까지도 발전될 수 있는 대표적인 직업성 질환이다. 삼성전자는 지난해 9월 디바이스경험(DX)... ","Wed, 02 Apr 2025 18:26:00 +0900"
67,잘 때 '이 자세'로 자면 스트레스 받고 있다는 증거... 5가지 수면 자세...,https://www.insight.co.kr/news/497582,https://www.insight.co.kr/news/497582,"이로 인해 코골이, 수면 무호흡증 악화, <b>허리</b>나 목 <b>통증</b> 등 기존의 건강 문제가 악화될 수 있어 주의해야 한다.박사는 또 다른 수면 자세와 함께 정신분석학적 소견을 소개했다. 다리를 쭉 뻗고 팔을 가슴 위로 교차한 채... ","Wed, 02 Apr 2025 18:12:00 +0900"
68,"'아킬레스 부상+감기+<b>허리 통증</b>' 김민재, 결국 탈났다→훈련 또 불참......",https://www.fourfourtwo.co.kr/news/articleView.html?idxno=70087,https://m.sports.naver.com/wfootball/article/411/0000061491,"아킬레스건 부상에 감기, 기침 그리고 <b>허리 통증</b>까지. 온몸이 다 성한 김민재가 훈련에 불참했다는 소식이다. 김민재가 난조한 컨디션에도 쉬지 못하고 경기에 출전해야 하는 상황이다. 바이에른 뮌헨 소식을 전하는... ","Wed, 02 Apr 2025 18:10:00 +0900"
69,"‘이러다 다 죽어!’ 김민재, 아킬레스건+<b>허리 통증</b>+감기 증상 호소...그...",https://www.sportalkorea.com/news/view.php?gisa_uniq=2025040216333924&section_code=2070&cp=se&sp=A,https://m.sports.naver.com/wfootball/article/139/0002221135,"아킬레스건염에 이어 <b>허리 통증</b>, 감기까지 말썽이지만 김민재(28)가 도통 쉴 수가 없는 상황이다. 독일 매체 ‘TZ’는 1일(한국시간) “바이에른 뮌헨의 수비진 상황이 더욱 심각해졌다. 기어코 김민재까지 부상을 안은 채... ","Wed, 02 Apr 2025 18:07:00 +0900"
70,"유튜버 하겠다는 84세 외할머니, 가족들 반응은 이랬습니다",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003115413&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002468269?sid=103,"평소 고질병이었던 <b>허리 통증</b>이, 작년에 결국 추간판 탈출증(허리디스크)으로 진행되면서 한동안은 걷는 것도 어렵게 되어버린 것이다. 든든하고 유일한 가족 버팀목에 금이 간 상황이니, 모두 걱정하지 않을 수가 없었다.... ","Wed, 02 Apr 2025 17:34:00 +0900"
71,인공지능모델로 X선 진단 성능↑…MRI 없이 요추협착증 진단 'OK',http://www.k-health.com/news/articleView.html?idxno=79917,http://www.k-health.com/news/articleView.html?idxno=79917,"서울대병원 신경외과 이창현 교수 국내 의료진이 MRI 없이 <b>허리</b> X선 촬영사진만으로 요추협착증을 진단할... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 17:14:00 +0900"
72,"[부상] ‘<b>허리 통증</b>’ 허웅, 소노와 경기 결장",,https://m.sports.naver.com/basketball/article/065/0000277656,"<b>허리</b>가 좋지 않은 허웅은 소노와 맞대결에서 출전하지 않는다. 부산 KCC는 2일 부산사직체육관에서 고양... KCC 관계자의 말에 따르면 허웅은 <b>허리</b>가 좋지 않아 검사를 받았고, 소노와 경기에서는 결장한다.... ","Wed, 02 Apr 2025 17:13:00 +0900"
73,부상에도 서로 다른 기묘한 ‘코리안리거’의 상황…주전 경쟁 애타는 ...,https://sports.donga.com/sports/article/all/20250402/131334451/1,https://m.sports.naver.com/wfootball/article/382/0001188088,"독일 매체 TZ에 따르면, 김민재는 발 부상뿐 아니라 감기와 심한 기침, <b>허리 통증</b>까지 안고 있다. 순위가 결정될 시즌 막판 바이에른 뮌헨은 한 경기도 허투루 치를 수 없으나, 선수 보호에도 신경을 써야 한다.","Wed, 02 Apr 2025 17:06:00 +0900"
74,"MRI 없이 진단 어려운 요추협착증, '정확도 91.4%' 엑스레이로 찾는다",http://news.mt.co.kr/mtview.php?no=2025040216500479634,https://n.news.naver.com/mnews/article/008/0005174880?sid=101,"서울대병원 연구팀은 최근 다중 자세(중립·굴곡·신전)에서 촬영된 <b>허리</b> X선(엑스레이) 사진을 기반으로... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>·무감각·약화 등의 증상으로... ","Wed, 02 Apr 2025 17:06:00 +0900"
75,플랜트건설 노동자 26.1% '근골격계 <b>통증</b>' 호소,http://www.labortoday.co.kr/news/articleView.html?idxno=227147,http://www.labortoday.co.kr/news/articleView.html?idxno=227147,"<b>허리</b> 증상을 호소한 비율이 18.3%로 가장 많았고 다리·무릎 16%, 어깨 14.2%, 팔·팔꿈치 11.3%, 목 10.4%, 손... 유증상자는 실태조사에서 중간 이상 <b>통증</b>을 한 달에 1번 이상, 1주일 이상 느낀다고 응답한 비율이다.... ","Wed, 02 Apr 2025 16:58:00 +0900"
76,AI 활용한 X선으로 '요추협착증' 진단하는 길 열렸다,https://www.news1.kr/bio/welfare-medical/5740435,https://n.news.naver.com/mnews/article/421/0008169113?sid=105,"다중 자세(중립, 굴곡, 신전)에서 촬영된 <b>허리</b> X선 사진을 기반으로 인공지능(AI)가 요추협착증을 진단할 수 있는 길이 열렸다. 요추협착증은 척추관이 좁아져 신경을 압박하는 질환이다. 하반신에 <b>통증</b>이나 무감각... ","Wed, 02 Apr 2025 16:14:00 +0900"
77,[굳은 몸을 개운하게! 하루 1분 운동] 다리가 무거울 땐 '스트레칭'으로...,http://www.k-health.com/news/articleView.html?idxno=79609,http://www.k-health.com/news/articleView.html?idxno=79609,"특히 평소 굽은 허리와 누운 골반으로 <b>허리통증</b>을 느꼈다면 이 스트레칭이 도움이 될 수 있다. 햄스트링(허벅지 뒤쪽 세개의 근육; 대퇴이두근, 반막양근, 반건양근)이 짧아지면 골반이 뒤로 기울면서 <b>허리통증</b>을... ","Wed, 02 Apr 2025 16:04:00 +0900"
78,AI 이용해 X선만으로 요추협착증 잡아낸다,https://www.mk.co.kr/article/11280577,https://n.news.naver.com/mnews/article/009/0005469514?sid=103,"촬영된 <b>허리</b> X선 사진을 기반으로 인공지능(AI)이 요추협착증을 정확히 진단할 수 있는 길이 열렸다. 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 15:24:00 +0900"
79,"운동화보다 중요한 발 아치, 문제 있다면 바로 점검해야",https://edu.donga.com/news/articleView.html?idxno=84492,https://edu.donga.com/news/articleView.html?idxno=84492,"결과적으로 무릎 퇴행성 관절염의 위험이 커지며, 회전이 고관절과 골반까지 전달되면 골반 전방 경사, <b>허리</b> 만곡 이상, 요추 디스크 등 전신적인 불균형과 <b>통증</b>으로 이어질 수 있다. 선천적인 평발도 있지만, 실제... ","Wed, 02 Apr 2025 15:14:00 +0900"
80,"엘랑비탈바이오, 26억 달러 규모 M&amp;A 추진",https://www.asiatoday.co.kr/view.php?key=20250402010001258,https://www.asiatoday.co.kr/view.php?key=20250402010001258,또한 △오십견(유착성 관절낭염) △요통(만성 <b>허리 통증</b>) △퇴행성 관절염 △족저근막염 등 다양한 근육·관절 노화 질환을 효과적으로 치료할 수 있을 것으로 기대한다고 회사 측은 전했다. 앞서 2020년에는 '인삼... ,"Wed, 02 Apr 2025 15:00:00 +0900"
81,"&quot;척추관협착증, 풍선확장술로 효과적 치료…수술 필요 없어&quot;",http://www.mkhealth.co.kr/news/articleView.html?idxno=72340,http://www.mkhealth.co.kr/news/articleView.html?idxno=72340,"또 수술 후 <b>통증</b>, 일상생활 능력, 수면, 사회활동 등을 전반적으로 체크하는 <b>허리</b>기능장애지수(ODI; Oswestry Low Back Disability Index) 평가 결과, 시술 전 평균 50.5점에서 시술 후 평균 31.5점으로 약 37.6%가량 개선됐다.... ","Wed, 02 Apr 2025 14:20:00 +0900"
82,홍명보 &quot;뮌헨 아쉬워&quot; 선견지명 놀랍다!…김민재 아파도 못 쉰다→아킬...,https://www.xportsnews.com/article/1981127,https://m.sports.naver.com/wfootball/article/311/0001846330,"더불어 &quot;그 결과 김민재는 지금까지도 그를 괴롭히는 <b>허리</b> 문제를 겪게 됐다. 이 모든 일이 최악의 시기에 일어났다&quot;라며 김민재가 <b>허리</b> 쪽에도 문제가 있는 상태라고 알렸다. 수비진에 부상자가 속출하고, 김민재 몸... ","Wed, 02 Apr 2025 14:19:00 +0900"
83,"&quot;근골격계 질환 예방&quot; 삼성전자, 웨이퍼 이동박스 무게 줄이고, 전문의...",http://www.fnnews.com/news/202504020953318014,https://n.news.naver.com/mnews/article/014/0005330224?sid=101,"오랜 시간에 걸쳐 반복적인 작업을 지속해 손상이 누적되면 손가락, 손목, 어깨, 목, <b>허리</b> 등에 만성적인 <b>통증</b>이나 감각 이상까지도 발전될 수 있는 대표적인 직업성 질환이다. 삼성전자는 지난해 9월 디바이스경험(DX)... ","Wed, 02 Apr 2025 13:59:00 +0900"
84,"[의료칼럼] 어깨<b>통증</b>, 원인은 목디스크일 수도",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821629,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821629,<b>통증</b>을 완화시키기 위해 안마나 마사지도 근육이 약한 목에 갑자기 힘을 가해 오히려 디스크를 터지게 할 수 있다. 목디스크는 <b>허리</b>디스크보다 위험하다. <b>허리</b>디스크는 탈출된 디스크가 말초신경만 자극하지만... ,"Wed, 02 Apr 2025 13:52:00 +0900"
85,"서울대병원, 다중 자세 기반 AI 모델로 요추협착증 진단 성능 향상",https://www.rapportian.com/news/articleView.html?idxno=219508,https://www.rapportian.com/news/articleView.html?idxno=219508,"서울대병원 연구팀은 최근 다중 자세(중립, 굴곡, 신전)에서 촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 13:36:00 +0900"
86,"요로결석, 방치하면 신장 기능 저하…정기 점검 필요",https://www.sportsworldi.com/newsView/20250402509696,https://n.news.naver.com/mnews/article/396/0000704834?sid=103,"증상으로는 <b>허리</b>와 하복부의 극심한 <b>통증</b>이 있고, 빨간색이나 탁한 갈색과 같은 혈뇨를 동반한다. 요로결석은 반드시 치료가 필요하다. 결석이 좁은 부위에서 막히면 소변의 흐름 장애를 초래하고, 신장 방광에 염증을... ","Wed, 02 Apr 2025 12:56:00 +0900"
87,'190억원' 주면 이렇게 막 부려도 되나…&quot;김민재는 부상과 싸우는 중&quot; 발...,https://www.spotvnews.co.kr/news/articleView.html?idxno=738978,https://m.sports.naver.com/wfootball/article/477/0000542655,현재 <b>허리 통증</b>을 동반한 심한 기침으로 고생하고 있다&quot;고 전했다. 이 때문인지 김민재는 바이에른 뮌헨이 진행한 오픈 트레이닝에 불참했다. 팬들과 만나는 시간마저 허용되지 않을 정도로 몸이 피로한 상태다. 김민재는... ,"Wed, 02 Apr 2025 12:56:00 +0900"
88,"흥국생명은 쌩쌩한데…지칠 대로 지친 정관장, 이번에도 '더블 리베로'...",https://www.nocutnews.co.kr/news/6318175?utm_source=naver&utm_medium=article&utm_campaign=20250402124841,https://m.sports.naver.com/volleyball/article/079/0004009160,앞서 노란은 PO 3차전 도중 <b>허리 통증</b>을 호소해 교체됐다. 대신 투입된 리베로 최효서마저 수비 불안을 드러내자 급하게 빈자리를 메운 건 아웃사이드 히터 박혜민이었다. 그는 리베로 조끼를 입고 나서 안정적인 수비로... ,"Wed, 02 Apr 2025 12:49:00 +0900"
89,"&quot;홍명보 감독이 옳았다!&quot; '괴물 수비수' 조기 복귀→부상 악화 훈련 OUT,...",https://sports.chosun.com/football/2025-04-02/202504020100014380001690,https://m.sports.naver.com/wfootball/article/076/0004261296,이로 인해 <b>허리 통증</b>까지 겪고 있다. 사실 그는 회복을 위해 더 많은 휴식이 필요한 상황'이라고 했다. 독일 언론 TZ도 '김민재의 아킬레스건 상태가 조금 나아졌지만 완전히 회복된 건 아니다. 김민재는 회복을 위해... ,"Wed, 02 Apr 2025 12:47:00 +0900"
90,"서울대병원, 다중 자세 X선 기반 요추협착증 진단 AI 개발",https://www.medipana.com/article/view.php?news_idx=339676&sch_cate=B,https://www.medipana.com/article/view.php?news_idx=339676&sch_cate=B,"촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능 모델을 개발했다고 2일 발표했다. 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이 나타난다. 주로 노년층에서... ","Wed, 02 Apr 2025 12:30:00 +0900"
91,악! 김민재 사라졌다…아킬레스+감기몸살+<b>허리통증</b>→아파 죽겠다는데 주...,https://www.xportsnews.com/article/1981060,https://m.sports.naver.com/wfootball/article/311/0001846274,"특히 지난해 10월부터 지속된 아킬레스건 부상으로 고생하고 있으며, 최근에는 인후통과 <b>허리 통증</b>까지 겹치며 몸 상태가 더욱 악화된 것으로 알려졌다. 'TZ'는 31일 &quot;김민재의 아킬레스건 상태가 다소 호전되었지만, 여전히... ","Wed, 02 Apr 2025 12:15:00 +0900"
92,"서울대병원, 다중 자세 기반 인공지능 모델로 요추협착증 진단 성능 향...",http://www.doctorstimes.com/news/articleView.html?idxno=231977,http://www.doctorstimes.com/news/articleView.html?idxno=231977,"촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능 모델을 개발했다고 발표했다. 이 모델은 MRI를 사용하지... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 11:50:00 +0900"
93,"서울대병원, X선만으로 요추협착증 진단 가능 AI 모델 개발",https://www.healthinnews.co.kr/view.php?ud=2025040211403276506aa9cc43d0_48,https://www.healthinnews.co.kr/view.php?ud=2025040211403276506aa9cc43d0_48,"서울대병원 연구팀은 최근 다중 자세(중립, 굴곡, 신전)에서 촬영된 <b>허리</b> X선 사진을 기반으로 한 인공지능... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 11:44:00 +0900"
94,"홍명보가 맞았다...'아킬레스건+<b>허리</b>+인후통' 김민재, 결국 훈련 제외→...",http://www.osen.co.kr/article/G1112536474,https://m.sports.naver.com/wfootball/article/109/0005274062,"그는 아킬레스건과 <b>허리 통증</b>, 인후통에 시달리고 있지만, 남은 시즌 모든 경기에 출전해야 한다. 독일 '아벤트 차이퉁' 소속 막시밀리안 코흐 기자는 1일(한국시간) 소셜 미디어를 통해 &quot;바이에른은 오늘도 레온 고레츠카와... ","Wed, 02 Apr 2025 11:30:00 +0900"
95,"서울고든병원 우종윤 원장, 미국 정형외과학회(AAOS)서 양방향 척추내시...",http://www.kdpress.co.kr/news/articleView.html?idxno=136691,http://www.kdpress.co.kr/news/articleView.html?idxno=136691,"양방향 척추내시경술이란 <b>허리</b>에 5mm의 작은 내시경 포털 2개를 낸 후, 고화질 내시경 카메라와 특수 기구를... 이를 통해 환자는 절개로 인한 <b>통증</b>을 크게 감소시킬 수 있으며, 조기 회복이 가능하다. 서울고든병원은... ","Wed, 02 Apr 2025 11:28:00 +0900"
96,"성장기부터 성인까지, 척추측만증 방치하면 악화된다",https://mdtoday.co.kr/news/view/1065574895773831,https://mdtoday.co.kr/news/view/1065574895773831,"따뜻한 봄 날씨가 찾아오면서 많은 사람들이 야외 활동을 즐기지만, 일교차가 여전히 커 <b>허리 통증</b>을 호소하는 환자들이 증가할 수 있다. 특히 아침저녁으로 불어오는 선선한 공기가 척추 주변 근육과 인대를 수축시키고... ","Wed, 02 Apr 2025 11:26:00 +0900"
97,김민재 결국 쓰러졌나? 부상 투혼 가능성 속 훈련 제외 '바이에른 뮌헨...,https://www.stnsports.co.kr/news/articleView.html?idxno=242955,https://m.sports.naver.com/wfootball/article/450/0000123911,<b>허리 통증</b>까지 겪고 있다. 휴식이 필요한 상황이다&quot;고 전했다. 이어 &quot;바이에른 뮌헨의 빈센트 콤파니 감독은 딜레마에 빠졌다. 김민재가 몸 상태가 완전하지 않은 상태에서 계속 경기에 출전하게 할지 고민 중이다. 계속... ,"Wed, 02 Apr 2025 11:16:00 +0900"
98,&quot;MRI 촬영 없이 X선 사진으로 요추협착증 진단 AI 개발&quot;,https://www.yna.co.kr/view/AKR20250402072500530?input=1195m,https://n.news.naver.com/mnews/article/001/0015305229?sid=102,"요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각·약화 등의 증상이... 이에 연구팀은 <b>허리</b>를 바로 세운 중립, <b>허리</b>를 앞으로 숙이는 굴곡, <b>허리</b>를 뒤로 쭉 펴는 신전 등 세 가지... ","Wed, 02 Apr 2025 11:15:00 +0900"
99,스트레스 받고 있다면 잘때 ‘이 자세’ 나온다…엎드려 자면 노화 징후,https://kormedi.com/?p=2709476,https://n.news.naver.com/mnews/article/296/0000088213?sid=103,"하지만 이로 인해 코골이, 수면 무호흡증 악화, <b>허리</b>나 목 <b>통증</b> 등 기존의 건강 문제가 악화될 수도 있다. 또 얼굴이 베개에 닿게 돼 ​​주름이 더 생기고 노화 징후가 나타날 수 있다. 팔을 머리 위로 비스듬히 올려놓고... ","Wed, 02 Apr 2025 11:02:00 +0900"
100,"쉴 수 없는 김민재·황인범, 소속팀 사정으로 혹사 우려",https://www.nocutnews.co.kr/news/6318088?utm_source=naver&utm_medium=article&utm_campaign=20250402105940,https://m.sports.naver.com/wfootball/article/079/0004009087,이전보다는 나아졌지만 확실히 온전하게 치유되지 않았다&quot;면서 &quot;장크트 파울리전에선 인후통과 <b>허리 통증</b>까지 발생했다&quot;고 보도했다. 김민재는 지난 3월 A매치 2연전을 앞두고 아킬레스건염으로 홍명보 감독이 이끄는... ,"Wed, 02 Apr 2025 11:00:00 +0900"
101,"요추협착증, MRI 없이 X-ray만으로 진단 성능 90% 넘긴 진단법 나와",https://www.koreahealthlog.com/news/articleView.html?idxno=51197,https://www.koreahealthlog.com/news/articleView.html?idxno=51197,"요추협착증 진단 시 여러 자세를 취한 상태에서 촬영된 <b>허리</b> X-ray 사진을 기반으로 한 높은 정확도의... 요추협착증은 척추관이 좁아져 신경을 압박하는 질환으로, 하반신에 <b>통증</b>이나 무감각, 약화 등의 증상이... ","Wed, 02 Apr 2025 11:00:00 +0900"
102,"[조보영 칼럼] 고통 없는 노년, 수술 없이도 가능",https://www.asiatime.co.kr/article/20250402500109,https://www.asiatime.co.kr/article/20250402500109,"대부분의 고령자들이 <b>허리</b>나 다리 <b>통증</b>으로 병원을 찾을 때 수술을 먼저 떠올리기도 하지만, 수술이 꼭 정답은 아니다. 척추 수술은 회복 기간이 상대적으로 길고, 전신마취나 감염 등의 부담이 따르기 때문에 환자의 전신... ","Wed, 02 Apr 2025 10:52:00 +0900"
103,&quot;김민재 왜 혹사 시키나&quot; 비난 여론 의식? 뮌헨이 바뀌었다... KIM '팀 훈...,http://www.osen.co.kr/article/G1112536385,https://m.sports.naver.com/wfootball/article/109/0005274019,"그는 지난달 29일 열린 장크트 파울리와의 리그 27라운드 홈 경기에서 아킬레스건 통증과 목감기, <b>허리 통증</b>을 안고 풀타임을 소화했다. 결국 탈이 난 듯 보인다. 팀 훈련에 나서지 못했다. 독일 현지에서도 김민재를... ","Wed, 02 Apr 2025 10:50:00 +0900"
104,&quot;뱃살 두꺼워도 문제없어&quot;…美 비만 수술 4건 중 1건은 '로봇' 이용,http://news.mt.co.kr/mtview.php?no=2025040209272714388,https://n.news.naver.com/mnews/article/008/0005174532?sid=101,"관절염, <b>허리 통증</b>, 수면무호흡증, 성기능 장애, 지방간, 통풍, 우울증 등 다양한 질환이 생길 수 있다. 특히, 고도 비만 이상이라면 본인 의지만으로 식습관 조절과 운동으로 체중을 감량하는 것은 매우 어렵다. 매일... ","Wed, 02 Apr 2025 10:17:00 +0900"
